Freq.	V(n003)
5.49540873857514e+03	(-4.01628164063102e+00dB,-5.06874476516395e+01°)
5.50807696405293e+03	(-4.03057108616868e+00dB,-5.07630004473657e+01°)
5.52077439280646e+03	(-4.04490250270526e+00dB,-5.08385664326291e+01°)
5.53350109215625e+03	(-4.05927598800969e+00dB,-5.09141452986904e+01°)
5.54625712957799e+03	(-4.07369164025155e+00dB,-5.09897367370293e+01°)
5.55904257270292e+03	(-4.08814955800608e+00dB,-5.10653404393523e+01°)
5.57185748931818e+03	(-4.10264984025938e+00dB,-5.11409560976011e+01°)
5.58470194736718e+03	(-4.11719258641346e+00dB,-5.12165834039608e+01°)
5.59757601494997e+03	(-4.13177789629152e+00dB,-5.12922220508682e+01°)
5.61047976032357e+03	(-4.14640587014321e+00dB,-5.13678717310196e+01°)
5.62341325190236e+03	(-4.16107660864994e+00dB,-5.14435321373793e+01°)
5.63637655825841e+03	(-4.17579021293027e+00dB,-5.15192029631874e+01°)
5.64936974812189e+03	(-4.19054678454536e+00dB,-5.15948839019679e+01°)
5.66239289038139e+03	(-4.20534642550445e+00dB,-5.16705746475370e+01°)
5.67544605408433e+03	(-4.22018923827043e+00dB,-5.17462748940107e+01°)
5.68852930843727e+03	(-4.23507532576546e+00dB,-5.18219843358129e+01°)
5.70164272280632e+03	(-4.25000479137661e+00dB,-5.18977026676835e+01°)
5.71478636671752e+03	(-4.26497773896165e+00dB,-5.19734295846859e+01°)
5.72796030985714e+03	(-4.27999427285479e+00dB,-5.20491647822154e+01°)
5.74116462207212e+03	(-4.29505449787258e+00dB,-5.21249079560064e+01°)
5.75439937337041e+03	(-4.31015851931978e+00dB,-5.22006588021407e+01°)
5.76766463392134e+03	(-4.32530644299539e+00dB,-5.22764170170550e+01°)
5.78096047405601e+03	(-4.34049837519866e+00dB,-5.23521822975485e+01°)
5.79428696426764e+03	(-4.35573442273520e+00dB,-5.24279543407908e+01°)
5.80764417521195e+03	(-4.37101469292316e+00dB,-5.25037328443297e+01°)
5.82103217770754e+03	(-4.38633929359944e+00dB,-5.25795175060980e+01°)
5.83445104273627e+03	(-4.40170833312603e+00dB,-5.26553080244220e+01°)
5.84790084144362e+03	(-4.41712192039632e+00dB,-5.27311040980284e+01°)
5.86138164513910e+03	(-4.43258016484158e+00dB,-5.28069054260520e+01°)
5.87489352529658e+03	(-4.44808317643741e+00dB,-5.28827117080430e+01°)
5.88843655355470e+03	(-4.46363106571036e+00dB,-5.29585226439746e+01°)
5.90201080171725e+03	(-4.47922394374452e+00dB,-5.30343379342501e+01°)
5.91561634175354e+03	(-4.49486192218823e+00dB,-5.31101572797101e+01°)
5.92925324579880e+03	(-4.51054511326085e+00dB,-5.31859803816401e+01°)
5.94292158615452e+03	(-4.52627362975962e+00dB,-5.32618069417776e+01°)
5.95662143528890e+03	(-4.54204758506655e+00dB,-5.33376366623188e+01°)
5.97035286583716e+03	(-4.55786709315541e+00dB,-5.34134692459264e+01°)
5.98411595060198e+03	(-4.57373226859879e+00dB,-5.34893043957361e+01°)
5.99791076255388e+03	(-4.58964322657522e+00dB,-5.35651418153637e+01°)
6.01173737483156e+03	(-4.60560008287638e+00dB,-5.36409812089126e+01°)
6.02559586074235e+03	(-4.62160295391436e+00dB,-5.37168222809798e+01°)
6.03948629376257e+03	(-4.63765195672906e+00dB,-5.37926647366634e+01°)
6.05340874753791e+03	(-4.65374720899553e+00dB,-5.38685082815690e+01°)
6.06736329588382e+03	(-4.66988882903155e+00dB,-5.39443526218170e+01°)
6.08135001278594e+03	(-4.68607693580519e+00dB,-5.40201974640485e+01°)
6.09536897240045e+03	(-4.70231164894243e+00dB,-5.40960425154327e+01°)
6.10942024905448e+03	(-4.71859308873499e+00dB,-5.41718874836730e+01°)
6.12350391724649e+03	(-4.73492137614802e+00dB,-5.42477320770135e+01°)
6.13762005164669e+03	(-4.75129663282812e+00dB,-5.43235760042459e+01°)
6.15176872709743e+03	(-4.76771898111122e+00dB,-5.43994189747154e+01°)
6.16595001861356e+03	(-4.78418854403071e+00dB,-5.44752606983274e+01°)
6.18016400138290e+03	(-4.80070544532555e+00dB,-5.45511008855536e+01°)
6.19441075076655e+03	(-4.81726980944852e+00dB,-5.46269392474382e+01°)
6.20869034229937e+03	(-4.83388176157449e+00dB,-5.47027754956043e+01°)
6.22300285169032e+03	(-4.85054142760888e+00dB,-5.47786093422599e+01°)
6.23734835482292e+03	(-4.86724893419610e+00dB,-5.48544405002037e+01°)
6.25172692775558e+03	(-4.88400440872810e+00dB,-5.49302686828313e+01°)
6.26613864672207e+03	(-4.90080797935312e+00dB,-5.50060936041414e+01°)
6.28058358813189e+03	(-4.91765977498435e+00dB,-5.50819149787409e+01°)
6.29506182857069e+03	(-4.93455992530880e+00dB,-5.51577325218516e+01°)
6.30957344480064e+03	(-4.95150856079624e+00dB,-5.52335459493151e+01°)
6.32411851376090e+03	(-4.96850581270821e+00dB,-5.53093549775990e+01°)
6.33869711256797e+03	(-4.98555181310715e+00dB,-5.53851593238023e+01°)
6.35330931851614e+03	(-5.00264669486560e+00dB,-5.54609587056607e+01°)
6.36795520907785e+03	(-5.01979059167550e+00dB,-5.55367528415527e+01°)
6.38263486190418e+03	(-5.03698363805758e+00dB,-5.56125414505041e+01°)
6.39734835482517e+03	(-5.05422596937093e+00dB,-5.56883242521939e+01°)
6.41209576585030e+03	(-5.07151772182249e+00dB,-5.57641009669597e+01°)
6.42687717316888e+03	(-5.08885903247681e+00dB,-5.58398713158021e+01°)
6.44169265515045e+03	(-5.10625003926586e+00dB,-5.59156350203906e+01°)
6.45654229034523e+03	(-5.12369088099888e+00dB,-5.59913918030681e+01°)
6.47142615748450e+03	(-5.14118169737242e+00dB,-5.60671413868560e+01°)
6.48634433548105e+03	(-5.15872262898042e+00dB,-5.61428834954593e+01°)
6.50129690342957e+03	(-5.17631381732443e+00dB,-5.62186178532710e+01°)
6.51628394060709e+03	(-5.19395540482394e+00dB,-5.62943441853770e+01°)
6.53130552647338e+03	(-5.21164753482678e+00dB,-5.63700622175608e+01°)
6.54636174067141e+03	(-5.22939035161966e+00dB,-5.64457716763082e+01°)
6.56145266302771e+03	(-5.24718400043884e+00dB,-5.65214722888111e+01°)
6.57657837355285e+03	(-5.26502862748082e+00dB,-5.65971637829730e+01°)
6.59173895244186e+03	(-5.28292437991330e+00dB,-5.66728458874123e+01°)
6.60693448007460e+03	(-5.30087140588605e+00dB,-5.67485183314671e+01°)
6.62216503701626e+03	(-5.31886985454211e+00dB,-5.68241808451991e+01°)
6.63743070401773e+03	(-5.33691987602892e+00dB,-5.68998331593980e+01°)
6.65273156201605e+03	(-5.35502162150972e+00dB,-5.69754750055852e+01°)
6.66806769213485e+03	(-5.37317524317492e+00dB,-5.70511061160177e+01°)
6.68343917568477e+03	(-5.39138089425374e+00dB,-5.71267262236922e+01°)
6.69884609416389e+03	(-5.40963872902588e+00dB,-5.72023350623484e+01°)
6.71428852925814e+03	(-5.42794890283332e+00dB,-5.72779323664734e+01°)
6.72976656284179e+03	(-5.44631157209227e+00dB,-5.73535178713041e+01°)
6.74528027697783e+03	(-5.46472689430525e+00dB,-5.74290913128319e+01°)
6.76082975391843e+03	(-5.48319502807327e+00dB,-5.75046524278052e+01°)
6.77641507610536e+03	(-5.50171613310816e+00dB,-5.75802009537332e+01°)
6.79203632617045e+03	(-5.52029037024501e+00dB,-5.76557366288889e+01°)
6.80769358693601e+03	(-5.53891790145480e+00dB,-5.77312591923121e+01°)
6.82338694141529e+03	(-5.55759888985710e+00dB,-5.78067683838128e+01°)
6.83911647281288e+03	(-5.57633349973291e+00dB,-5.78822639439736e+01°)
6.85488226452520e+03	(-5.59512189653769e+00dB,-5.79577456141531e+01°)
6.87068440014090e+03	(-5.61396424691449e+00dB,-5.80332131364880e+01°)
6.88652296344134e+03	(-5.63286071870721e+00dB,-5.81086662538964e+01°)
6.90239803840099e+03	(-5.65181148097406e+00dB,-5.81841047100799e+01°)
6.91830970918794e+03	(-5.67081670400106e+00dB,-5.82595282495261e+01°)
6.93425806016426e+03	(-5.68987655931586e+00dB,-5.83349366175111e+01°)
6.95024317588653e+03	(-5.70899121970148e+00dB,-5.84103295601016e+01°)
6.96626514110625e+03	(-5.72816085921042e+00dB,-5.84857068241571e+01°)
6.98232404077027e+03	(-5.74738565317877e+00dB,-5.85610681573320e+01°)
6.99841996002129e+03	(-5.76666577824057e+00dB,-5.86364133080775e+01°)
7.01455298419826e+03	(-5.78600141234222e+00dB,-5.87117420256432e+01°)
7.03072319883688e+03	(-5.80539273475722e+00dB,-5.87870540600794e+01°)
7.04693068967001e+03	(-5.82483992610084e+00dB,-5.88623491622379e+01°)
7.06317554262816e+03	(-5.84434316834520e+00dB,-5.89376270837746e+01°)
7.07945784383991e+03	(-5.86390264483429e+00dB,-5.90128875771496e+01°)
7.09577767963242e+03	(-5.88351854029932e+00dB,-5.90881303956299e+01°)
7.11213513653182e+03	(-5.90319104087416e+00dB,-5.91633552932893e+01°)
7.12853030126372e+03	(-5.92292033411098e+00dB,-5.92385620250106e+01°)
7.14496326075365e+03	(-5.94270660899604e+00dB,-5.93137503464856e+01°)
7.16143410212753e+03	(-5.96255005596566e+00dB,-5.93889200142168e+01°)
7.17794291271213e+03	(-5.98245086692241e+00dB,-5.94640707855174e+01°)
7.19448978003550e+03	(-6.00240923525141e+00dB,-5.95392024185127e+01°)
7.21107479182750e+03	(-6.02242535583690e+00dB,-5.96143146721399e+01°)
7.22769803602020e+03	(-6.04249942507889e+00dB,-5.96894073061490e+01°)
7.24435960074840e+03	(-6.06263164091010e+00dB,-5.97644800811026e+01°)
7.26105957435004e+03	(-6.08282220281301e+00dB,-5.98395327583768e+01°)
7.27779804536673e+03	(-6.10307131183718e+00dB,-5.99145651001605e+01°)
7.29457510254417e+03	(-6.12337917061668e+00dB,-5.99895768694557e+01°)
7.31139083483265e+03	(-6.14374598338779e+00dB,-6.00645678300772e+01°)
7.32824533138752e+03	(-6.16417195600689e+00dB,-6.01395377466524e+01°)
7.34513868156962e+03	(-6.18465729596851e+00dB,-6.02144863846205e+01°)
7.36207097494583e+03	(-6.20520221242359e+00dB,-6.02894135102327e+01°)
7.37904230128947e+03	(-6.22580691619806e+00dB,-6.03643188905503e+01°)
7.39605275058084e+03	(-6.24647161981148e+00dB,-6.04392022934452e+01°)
7.41310241300763e+03	(-6.26719653749598e+00dB,-6.05140634875978e+01°)
7.43019137896547e+03	(-6.28798188521541e+00dB,-6.05889022424966e+01°)
7.44731973905834e+03	(-6.30882788068473e+00dB,-6.06637183284370e+01°)
7.46448758409911e+03	(-6.32973474338952e+00dB,-6.07385115165193e+01°)
7.48169500510998e+03	(-6.35070269460590e+00dB,-6.08132815786480e+01°)
7.49894209332300e+03	(-6.37173195742052e+00dB,-6.08880282875296e+01°)
7.51622894018049e+03	(-6.39282275675086e+00dB,-6.09627514166712e+01°)
7.53355563733560e+03	(-6.41397531936576e+00dB,-6.10374507403784e+01°)
7.55092227665276e+03	(-6.43518987390616e+00dB,-6.11121260337533e+01°)
7.56832895020817e+03	(-6.45646665090615e+00dB,-6.11867770726924e+01°)
7.58577575029026e+03	(-6.47780588281421e+00dB,-6.12614036338841e+01°)
7.60326276940023e+03	(-6.49920780401473e+00dB,-6.13360054948065e+01°)
7.62079010025253e+03	(-6.52067265084975e+00dB,-6.14105824337244e+01°)
7.63835783577531e+03	(-6.54220066164105e+00dB,-6.14851342296869e+01°)
7.65596606911096e+03	(-6.56379207671237e+00dB,-6.15596606625244e+01°)
7.67361489361659e+03	(-6.58544713841201e+00dB,-6.16341615128453e+01°)
7.69130440286449e+03	(-6.60716609113570e+00dB,-6.17086365620333e+01°)
7.70903469064269e+03	(-6.62894918134961e+00dB,-6.17830855922433e+01°)
7.72680585095541e+03	(-6.65079665761383e+00dB,-6.18575083863985e+01°)
7.74461797802357e+03	(-6.67270877060600e+00dB,-6.19319047281865e+01°)
7.76247116628530e+03	(-6.69468577314526e+00dB,-6.20062744020554e+01°)
7.78036551039641e+03	(-6.71672792021655e+00dB,-6.20806171932097e+01°)
7.79830110523096e+03	(-6.73883546899512e+00dB,-6.21549328876066e+01°)
7.81627804588166e+03	(-6.76100867887138e+00dB,-6.22292212719512e+01°)
7.83429642766048e+03	(-6.78324781147609e+00dB,-6.23034821336920e+01°)
7.85235634609907e+03	(-6.80555313070581e+00dB,-6.23777152610167e+01°)
7.87045789694934e+03	(-6.82792490274868e+00dB,-6.24519204428467e+01°)
7.88860117618389e+03	(-6.85036339611055e+00dB,-6.25260974688329e+01°)
7.90678627999659e+03	(-6.87286888164136e+00dB,-6.26002461293496e+01°)
7.92501330480306e+03	(-6.89544163256198e+00dB,-6.26743662154899e+01°)
7.94328234724115e+03	(-6.91808192449124e+00dB,-6.27484575190599e+01°)
7.96159350417152e+03	(-6.94079003547341e+00dB,-6.28225198325727e+01°)
7.97994687267809e+03	(-6.96356624600596e+00dB,-6.28965529492432e+01°)
7.99834255006861e+03	(-6.98641083906770e+00dB,-6.29705566629811e+01°)
8.01678063387511e+03	(-7.00932410014730e+00dB,-6.30445307683854e+01°)
8.03526122185449e+03	(-7.03230631727214e+00dB,-6.31184750607376e+01°)
8.05378441198898e+03	(-7.05535778103749e+00dB,-6.31923893359952e+01°)
8.07235030248669e+03	(-7.07847878463618e+00dB,-6.32662733907844e+01°)
8.09095899178212e+03	(-7.10166962388854e+00dB,-6.33401270223938e+01°)
8.10961057853671e+03	(-7.12493059727277e+00dB,-6.34139500287666e+01°)
8.12830516163929e+03	(-7.14826200595572e+00dB,-6.34877422084932e+01°)
8.14704284020668e+03	(-7.17166415382404e+00dB,-6.35615033608040e+01°)
8.16582371358421e+03	(-7.19513734751574e+00dB,-6.36352332855608e+01°)
8.18464788134618e+03	(-7.21868189645218e+00dB,-6.37089317832494e+01°)
8.20351544329646e+03	(-7.24229811287045e+00dB,-6.37825986549712e+01°)
8.22242649946898e+03	(-7.26598631185623e+00dB,-6.38562337024342e+01°)
8.24138115012829e+03	(-7.28974681137699e+00dB,-6.39298367279449e+01°)
8.26037949577005e+03	(-7.31357993231574e+00dB,-6.40034075343990e+01°)
8.27942163712160e+03	(-7.33748599850514e+00dB,-6.40769459252727e+01°)
8.29850767514248e+03	(-7.36146533676211e+00dB,-6.41504517046124e+01°)
8.31763771102496e+03	(-7.38551827692289e+00dB,-6.42239246770262e+01°)
8.33681184619459e+03	(-7.40964515187856e+00dB,-6.42973646476731e+01°)
8.35603018231072e+03	(-7.43384629761104e+00dB,-6.43707714222535e+01°)
8.37529282126706e+03	(-7.45812205322962e+00dB,-6.44441448069988e+01°)
8.39459986519221e+03	(-7.48247276100790e+00dB,-6.45174846086604e+01°)
8.41395141645018e+03	(-7.50689876642131e+00dB,-6.45907906344994e+01°)
8.43334757764098e+03	(-7.53140041818508e+00dB,-6.46640626922753e+01°)
8.45278845160112e+03	(-7.55597806829278e+00dB,-6.47373005902345e+01°)
8.47227414140418e+03	(-7.58063207205536e+00dB,-6.48105041370991e+01°)
8.49180475036135e+03	(-7.60536278814074e+00dB,-6.48836731420545e+01°)
8.51138038202197e+03	(-7.63017057861389e+00dB,-6.49568074147380e+01°)
8.53100114017409e+03	(-7.65505580897759e+00dB,-6.50299067652258e+01°)
8.55066712884503e+03	(-7.68001884821362e+00dB,-6.51029710040204e+01°)
8.57037845230189e+03	(-7.70506006882460e+00dB,-6.51759999420380e+01°)
8.59013521505214e+03	(-7.73017984687639e+00dB,-6.52489933905950e+01°)
8.60993752184419e+03	(-7.75537856204112e+00dB,-6.53219511613946e+01°)
8.62978547766788e+03	(-7.78065659764077e+00dB,-6.53948730665126e+01°)
8.64967918775510e+03	(-7.80601434069140e+00dB,-6.54677589183840e+01°)
8.66961875758033e+03	(-7.83145218194798e+00dB,-6.55406085297878e+01°)
8.68960429286118e+03	(-7.85697051594994e+00dB,-6.56134217138331e+01°)
8.70963589955896e+03	(-7.88256974106723e+00dB,-6.56861982839432e+01°)
8.72971368387927e+03	(-7.90825025954716e+00dB,-6.57589380538409e+01°)
8.74983775227251e+03	(-7.93401247756185e+00dB,-6.58316408375325e+01°)
8.77000821143449e+03	(-7.95985680525640e+00dB,-6.59043064492917e+01°)
8.79022516830698e+03	(-7.98578365679772e+00dB,-6.59769347036438e+01°)
8.81048873007827e+03	(-8.01179345042408e+00dB,-6.60495254153483e+01°)
8.83079900418375e+03	(-8.03788660849543e+00dB,-6.61220783993823e+01°)
8.85115609830648e+03	(-8.06406355754434e+00dB,-6.61945934709232e+01°)
8.87156012037773e+03	(-8.09032472832783e+00dB,-6.62670704453304e+01°)
8.89201117857760e+03	(-8.11667055587987e+00dB,-6.63395091381279e+01°)
8.91250938133556e+03	(-8.14310147956463e+00dB,-6.64119093649854e+01°)
8.93305483733106e+03	(-8.16961794313064e+00dB,-6.64842709416995e+01°)
8.95364765549404e+03	(-8.19622039476562e+00dB,-6.65565936841745e+01°)
8.97428794500558e+03	(-8.22290928715219e+00dB,-6.66288774084026e+01°)
8.99497581529844e+03	(-8.24968507752445e+00dB,-6.67011219304444e+01°)
9.01571137605765e+03	(-8.27654822772534e+00dB,-6.67733270664078e+01°)
9.03649473722109e+03	(-8.30349920426488e+00dB,-6.68454926324275e+01°)
9.05732600898008e+03	(-8.33053847837933e+00dB,-6.69176184446437e+01°)
9.07820530177993e+03	(-8.35766652609121e+00dB,-6.69897043191803e+01°)
9.09913272632058e+03	(-8.38488382827022e+00dB,-6.70617500721228e+01°)
9.12010839355716e+03	(-8.41219087069518e+00dB,-6.71337555194958e+01°)
9.14113241470056e+03	(-8.43958814411675e+00dB,-6.72057204772400e+01°)
9.16220490121805e+03	(-8.46707614432136e+00dB,-6.72776447611883e+01°)
9.18332596483385e+03	(-8.49465537219583e+00dB,-6.73495281870424e+01°)
9.20449571752975e+03	(-8.52232633379326e+00dB,-6.74213705703479e+01°)
9.22571427154567e+03	(-8.55008954039978e+00dB,-6.74931717264695e+01°)
9.24698173938026e+03	(-8.57794550860242e+00dB,-6.75649314705656e+01°)
9.26829823379152e+03	(-8.60589476035797e+00dB,-6.76366496175623e+01°)
9.28966386779738e+03	(-8.63393782306304e+00dB,-6.77083259821270e+01°)
9.31107875467632e+03	(-8.66207522962507e+00dB,-6.77799603786412e+01°)
9.33254300796792e+03	(-8.69030751853460e+00dB,-6.78515526211732e+01°)
9.35405674147352e+03	(-8.71863523393861e+00dB,-6.79231025234496e+01°)
9.37562006925680e+03	(-8.74705892571505e+00dB,-6.79946098988272e+01°)
9.39723310564437e+03	(-8.77557914954860e+00dB,-6.80660745602632e+01°)
9.41889596522640e+03	(-8.80419646700754e+00dB,-6.81374963202858e+01°)
9.44060876285722e+03	(-8.83291144562201e+00dB,-6.82088749909635e+01°)
9.46237161365591e+03	(-8.86172465896337e+00dB,-6.82802103838740e+01°)
9.48418463300695e+03	(-8.89063668672500e+00dB,-6.83515023100730e+01°)
9.50604793656079e+03	(-8.91964811480434e+00dB,-6.84227505800612e+01°)
9.52796164023449e+03	(-8.94875953538621e+00dB,-6.84939550037519e+01°)
9.54992586021232e+03	(-8.97797154702765e+00dB,-6.85651153904372e+01°)
9.57194071294640e+03	(-9.00728475474403e+00dB,-6.86362315487534e+01°)
9.59400631515728e+03	(-9.03669977009663e+00dB,-6.87073032866465e+01°)
9.61612278383459e+03	(-9.06621721128166e+00dB,-6.87783304113361e+01°)
9.63829023623764e+03	(-9.09583770322078e+00dB,-6.88493127292793e+01°)
9.66050878989607e+03	(-9.12556187765312e+00dB,-6.89202500461330e+01°)
9.68277856261042e+03	(-9.15539037322885e+00dB,-6.89911421667165e+01°)
9.70509967245282e+03	(-9.18532383560430e+00dB,-6.90619888949724e+01°)
9.72747223776757e+03	(-9.21536291753873e+00dB,-6.91327900339272e+01°)
9.74989637717178e+03	(-9.24550827899269e+00dB,-6.92035453856511e+01°)
9.77237220955602e+03	(-9.27576058722813e+00dB,-6.92742547512167e+01°)
9.79489985408489e+03	(-9.30612051691009e+00dB,-6.93449179306571e+01°)
9.81747943019774e+03	(-9.33658875021029e+00dB,-6.94155347229228e+01°)
9.84011105760923e+03	(-9.36716597691240e+00dB,-6.94861049258382e+01°)
9.86279485630999e+03	(-9.39785289451915e+00dB,-6.95566283360569e+01°)
9.88553094656727e+03	(-9.42865020836133e+00dB,-6.96271047490158e+01°)
9.90831944892555e+03	(-9.45955863170859e+00dB,-6.96975339588889e+01°)
9.93116048420721e+03	(-9.49057888588236e+00dB,-6.97679157585397e+01°)
9.95405417351314e+03	(-9.52171170037052e+00dB,-6.98382499394724e+01°)
9.97700063822340e+03	(-9.55295781294430e+00dB,-6.99085362917829e+01°)
9.99999999999786e+03	(-9.58431796977708e+00dB,-6.99787746041075e+01°)
1.00230523807768e+04	(-9.61579292556542e+00dB,-7.00489646635718e+01°)
1.00461579027818e+04	(-9.64738344365217e+00dB,-7.01191062557377e+01°)
1.00693166885159e+04	(-9.67909029615179e+00dB,-7.01891991645495e+01°)
1.00925288607647e+04	(-9.71091426407798e+00dB,-7.02592431722790e+01°)
1.01157945425968e+04	(-9.74285613747350e+00dB,-7.03292380594692e+01°)
1.01391138573646e+04	(-9.77491671554245e+00dB,-7.03991836048768e+01°)
1.01624869287048e+04	(-9.80709680678491e+00dB,-7.04690795854135e+01°)
1.01859138805390e+04	(-9.83939722913393e+00dB,-7.05389257760865e+01°)
1.02093948370746e+04	(-9.87181881009526e+00dB,-7.06087219499365e+01°)
1.02329299228053e+04	(-9.90436238688939e+00dB,-7.06784678779760e+01°)
1.02565192625119e+04	(-9.93702880659640e+00dB,-7.07481633291247e+01°)
1.02801629812625e+04	(-9.96981892630336e+00dB,-7.08178080701443e+01°)
1.03038612044139e+04	(-1.00027336132546e+01dB,-7.08874018655722e+01°)
1.03276140576118e+04	(-1.00357737450045e+01dB,-7.09569444776524e+01°)
1.03514216667912e+04	(-1.00689402095739e+01dB,-7.10264356662665e+01°)
1.03752841581779e+04	(-1.01022339056080e+01dB,-7.10958751888622e+01°)
1.03992016582884e+04	(-1.01356557425391e+01dB,-7.11652628003798e+01°)
1.04231742939308e+04	(-1.01692066407508e+01dB,-7.12345982531788e+01°)
1.04472021922058e+04	(-1.02028875317463e+01dB,-7.13038812969605e+01°)
1.04712854805067e+04	(-1.02366993583195e+01dB,-7.13731116786907e+01°)
1.04954242865210e+04	(-1.02706430747295e+01dB,-7.14422891425202e+01°)
1.05196187382300e+04	(-1.03047196468786e+01dB,-7.15114134297026e+01°)
1.05438689639103e+04	(-1.03389300524933e+01dB,-7.15804842785114e+01°)
1.05681750921343e+04	(-1.03732752813094e+01dB,-7.16495014241547e+01°)
1.05925372517706e+04	(-1.04077563352604e+01dB,-7.17184645986876e+01°)
1.06169555719850e+04	(-1.04423742286692e+01dB,-7.17873735309234e+01°)
1.06414301822409e+04	(-1.04771299884447e+01dB,-7.18562279463418e+01°)
1.06659612123003e+04	(-1.05120246542807e+01dB,-7.19250275669959e+01°)
1.06905487922243e+04	(-1.05470592788603e+01dB,-7.19937721114159e+01°)
1.07151930523738e+04	(-1.05822349280635e+01dB,-7.20624612945119e+01°)
1.07398941234101e+04	(-1.06175526811789e+01dB,-7.21310948274732e+01°)
1.07646521362960e+04	(-1.06530136311199e+01dB,-7.21996724176660e+01°)
1.07894672222960e+04	(-1.06886188846455e+01dB,-7.22681937685278e+01°)
1.08143395129770e+04	(-1.07243695625850e+01dB,-7.23366585794607e+01°)
1.08392691402097e+04	(-1.07602668000677e+01dB,-7.24050665457207e+01°)
1.08642562361683e+04	(-1.07963117467570e+01dB,-7.24734173583050e+01°)
1.08893009333320e+04	(-1.08325055670898e+01dB,-7.25417107038365e+01°)
1.09144033644852e+04	(-1.08688494405200e+01dB,-7.26099462644457e+01°)
1.09395636627186e+04	(-1.09053445617678e+01dB,-7.26781237176492e+01°)
1.09647819614295e+04	(-1.09419921410738e+01dB,-7.27462427362255e+01°)
1.09900583943228e+04	(-1.09787934044585e+01dB,-7.28143029880881e+01°)
1.10153930954118e+04	(-1.10157495939872e+01dB,-7.28823041361548e+01°)
1.10407861990183e+04	(-1.10528619680405e+01dB,-7.29502458382142e+01°)
1.10662378397743e+04	(-1.10901318015902e+01dB,-7.30181277467887e+01°)
1.10917481526216e+04	(-1.11275603864820e+01dB,-7.30859495089941e+01°)
1.11173172728135e+04	(-1.11651490317230e+01dB,-7.31537107663955e+01°)
1.11429453359149e+04	(-1.12028990637761e+01dB,-7.32214111548602e+01°)
1.11686324778032e+04	(-1.12408118268604e+01dB,-7.32890503044056e+01°)
1.11943788346691e+04	(-1.12788886832587e+01dB,-7.33566278390447e+01°)
1.12201845430172e+04	(-1.13171310136306e+01dB,-7.34241433766267e+01°)
1.12460497396668e+04	(-1.13555402173335e+01dB,-7.34915965286733e+01°)
1.12719745617527e+04	(-1.13941177127497e+01dB,-7.35589869002120e+01°)
1.12979591467255e+04	(-1.14328649376217e+01dB,-7.36263140896033e+01°)
1.13240036323531e+04	(-1.14717833493937e+01dB,-7.36935776883650e+01°)
1.13501081567207e+04	(-1.15108744255619e+01dB,-7.37607772809908e+01°)
1.13762728582318e+04	(-1.15501396640315e+01dB,-7.38279124447648e+01°)
1.14024978756092e+04	(-1.15895805834825e+01dB,-7.38949827495705e+01°)
1.14287833478952e+04	(-1.16291987237434e+01dB,-7.39619877576951e+01°)
1.14551294144529e+04	(-1.16689956461733e+01dB,-7.40289270236287e+01°)
1.14815362149663e+04	(-1.17089729340527e+01dB,-7.40958000938571e+01°)
1.15080038894419e+04	(-1.17491321929832e+01dB,-7.41626065066509e+01°)
1.15345325782084e+04	(-1.17894750512968e+01dB,-7.42293457918465e+01°)
1.15611224219185e+04	(-1.18300031604735e+01dB,-7.42960174706230e+01°)
1.15877735615487e+04	(-1.18707181955699e+01dB,-7.43626210552723e+01°)
1.16144861384009e+04	(-1.19116218556568e+01dB,-7.44291560489627e+01°)
1.16412602941024e+04	(-1.19527158642674e+01dB,-7.44956219454958e+01°)
1.16680961706071e+04	(-1.19940019698558e+01dB,-7.45620182290576e+01°)
1.16949939101962e+04	(-1.20354819462669e+01dB,-7.46283443739615e+01°)
1.17219536554788e+04	(-1.20771575932162e+01dB,-7.46945998443845e+01°)
1.17489755493927e+04	(-1.21190307367825e+01dB,-7.47607840940960e+01°)
1.17760597352055e+04	(-1.21611032299113e+01dB,-7.48268965661791e+01°)
1.18032063565147e+04	(-1.22033769529305e+01dB,-7.48929366927433e+01°)
1.18304155572491e+04	(-1.22458538140792e+01dB,-7.49589038946297e+01°)
1.18576874816690e+04	(-1.22885357500482e+01dB,-7.50247975811069e+01°)
1.18850222743676e+04	(-1.23314247265346e+01dB,-7.50906171495589e+01°)
1.19124200802712e+04	(-1.23745227388097e+01dB,-7.51563619851631e+01°)
1.19398810446401e+04	(-1.24178318123007e+01dB,-7.52220314605595e+01°)
1.19674053130698e+04	(-1.24613540031869e+01dB,-7.52876249355098e+01°)
1.19949930314912e+04	(-1.25050913990109e+01dB,-7.53531417565465e+01°)
1.20226443461715e+04	(-1.25490461193050e+01dB,-7.54185812566114e+01°)
1.20503594037154e+04	(-1.25932203162330e+01dB,-7.54839427546836e+01°)
1.20781383510652e+04	(-1.26376161752484e+01dB,-7.55492255553958e+01°)
1.21059813355022e+04	(-1.26822359157697e+01dB,-7.56144289486397e+01°)
1.21338885046471e+04	(-1.27270817918724e+01dB,-7.56795522091584e+01°)
1.21618600064610e+04	(-1.27721560929989e+01dB,-7.57445945961276e+01°)
1.21898959892460e+04	(-1.28174611446866e+01dB,-7.58095553527224e+01°)
1.22179966016461e+04	(-1.28629993093150e+01dB,-7.58744337056722e+01°)
1.22461619926478e+04	(-1.29087729868725e+01dB,-7.59392288648006e+01°)
